# Rime user dictionary
#@/db_name	terra_pinyin
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	63338
#@/user_id	eda97b9c-91d9-424e-a110-67fce4e92b13
ge2 shi4 	格式	c=45 d=0.628135 t=63338
ge2 shi4 hua4 	格式化	c=20 d=1.65811e-08 t=63338
ge4 	个	c=101 d=0.574424 t=63338
ge4 dong1 xi1 	个东西	c=1 d=0.447088 t=63338
ge4 duan1 	各端	c=1 d=1 t=57370
ge4 gao1 	个高	c=1 d=1 t=37686
ge4 ge4 	各个	c=5 d=1.47238 t=60307
ge4 guo2 	各国	c=1 d=1 t=17702
ge4 ren2 	个人	c=21 d=0.0829435 t=63338
ge4 ren2 ban3 	个人版	c=1 d=9.74449e-20 t=63338
ge4 ren2 zhong1 xin1 	个人中心	c=2 d=1.0246 t=52895
ge4 ti3 	个体	c=2 d=7.8812e-18 t=63338
ge4 yue4 	个月	c=5 d=1.96561 t=37379
ge4 zhong3 	各种	c=3 d=2.74831 t=15472
ge4 zi5 	个子	c=1 d=0.00392653 t=63338
gei3 	给	c=89 d=0.759972 t=63338
gei3 chu1 	给出	c=3 d=2.76171e-11 t=63338
gei3 chu1 lai2 	给出来	c=1 d=1 t=30666
gei3 chu1 qu4 	给出去	c=1 d=2.77556e-10 t=63338
gei3 de2 	给得	c=5 d=1 t=34882
gei3 ge4 	给个	c=16 d=1.87555e-12 t=63338
gei3 le5 	给了	c=2 d=1.15032 t=56693
gei3 le5 wo3 	给了我	c=1 d=1 t=37335
gei3 li4 	给力	c=1 d=5.70705e-20 t=63338
gei3 ni3 	给你	c=28 d=0.697676 t=63338
gei3 qian2 	给钱	c=8 d=0.413487 t=63338
gei3 shui2 	给谁	c=0 d=4.04886e-12 t=63338
gei3 ta1 	给他	c=2 d=1.17755e-11 t=63338
gei3 ta1 	给她	c=1 d=0.451581 t=63338
gei3 wei en o1 	给为嗯噢	c=1 d=1 t=38016
gei3 wo3 	给我	c=37 d=0.458415 t=63338
gei3 wo3 men5 	给我们	c=1 d=1 t=57478
gei3 yi1 xia4 	给一下	c=1 d=1 t=56154
gen1 	根	c=3 d=1 t=35827
gen1 	跟	c=3 d=1 t=54064
gen1 ben3 	根本	c=5 d=3.0291e-09 t=63338
gen1 ju4 	根据	c=54 d=0.0265011 t=63338
gen1 mu4 lu4 	根目录	c=2 d=1.95123 t=55418
gen1 shang4 	跟上	c=1 d=8.82948e-07 t=63338
gen1 zhe5 	跟着	c=3 d=1 t=56459
geng1 gai3 	更改	c=1 d=1 t=62305
geng1 huan4 	更换	c=6 d=1 t=56489
geng1 xin1 	更新	c=42 d=0.422942 t=63338
geng1 xin1 le5 	更新了	c=2 d=1.66212e-07 t=63338
geng3 	梗	c=2 d=1.00057 t=18830
geng4 	更	c=17 d=0.000265289 t=63338
geng4 ben4 	更笨	c=1 d=1 t=48840
geng4 duo1 	更多	c=5 d=1 t=62854
geng4 duo1 le5 	更多了	c=2 d=1.99005 t=57024
geng4 gui4 	更贵	c=1 d=1 t=31681
geng4 hao3 	更好	c=3 d=1.00399 t=61419
geng4 jian3 dan1 	更简单	c=2 d=1 t=36871
geng4 ju4 	更具	c=8 d=0.000542133 t=63338
geng4 kuai4 	更快	c=2 d=1 t=58026
geng4 mu4 lu4 	更目录	c=1 d=1 t=15617
geng4 wo3 	更我	c=1 d=1 t=41785
geng4 xiang4 	更像	c=1 d=1 t=59398
geng4 zhuan4 qian2 	更赚钱	c=1 d=1 t=11447
gong 	供	c=10 d=0.525583 t=63338
gong en 	供嗯	c=2 d=0.0710054 t=63338
gong1 	宫	c=3 d=1.73584 t=40751
gong1 	工	c=7 d=1.93429 t=34127
gong1 an1 ju2 	公安局	c=2 d=0.00390209 t=63338
gong1 ban3 	公版	c=1 d=1 t=44448
gong1 bu4 	公布	c=2 d=1.9802 t=48102
gong1 cheng2 	工程	c=3 d=1 t=52870
gong1 cheng2 hua4 	工程化	c=2 d=1.70469 t=20602
gong1 cheng2 shi1 	工程师	c=3 d=1.91913e-22 t=63338
gong1 gao4 	公告	c=1 d=1 t=57169
gong1 huo4 shang1 	供货商	c=1 d=1 t=20459
gong1 ji1 	攻击	c=32 d=1.00002 t=53206
gong1 jiao1 	公交	c=1 d=1.47899e-16 t=63338
gong1 ju4 	工具	c=64 d=0.0285082 t=63338
gong1 ju4 lian4 	工具链	c=1 d=1 t=25922
gong1 kai1 	公开	c=4 d=1 t=18752
gong1 ke4 	攻克	c=1 d=1 t=16045
gong1 li3 	公里	c=2 d=1 t=41056
gong1 lu4 	公路	c=1 d=1 t=59788
gong1 nei4 	宫内	c=1 d=1 t=49715
gong1 neng2 	功能	c=47 d=0.262052 t=63338
gong1 shi2 	工时	c=3 d=1.9802 t=51922
gong1 si1 	公司	c=44 d=0.209088 t=63338
gong1 si1 zhu3 ti3 	公司主体	c=1 d=1 t=16579
gong1 wang3 	公网	c=3 d=1 t=33304
gong1 wei4 	工位	c=1 d=3.39123e-14 t=63338
gong1 wen2 	公文	c=1 d=0.037068 t=63338
gong1 xi3 	恭喜	c=11 d=2.59329e-05 t=63338
gong1 xin4 bu4 	工信部	c=1 d=1 t=38509
gong1 yao4 	公钥	c=2 d=1.7788 t=38390
gong1 ye4 	工业	c=2 d=1 t=44164
gong1 yi4 	公益	c=1 d=1.92344e-19 t=63338
gong1 ying4 shang1 	供应商	c=1 d=1 t=44162
gong1 zhu3 	公主	c=1 d=1 t=23905
gong1 zi1 	工资	c=14 d=5.5175e-05 t=63338
gong1 zi1 dan1 	工资单	c=1 d=1 t=54742
gong1 zuo4 	工作	c=19 d=0.204948 t=63338
gong1 zuo4 hou4 	工作后	c=1 d=1 t=48107
gong1 zuo4 kong1 jian1 	工作空间	c=1 d=1 t=24092
gong1 zuo4 lei4 	工作类	c=2 d=1.99501 t=59245
gong1 zuo4 liang4 	工作量	c=1 d=1 t=17870
gong1 zuo4 mu4 lu4 	工作目录	c=1 d=1 t=17306
gong1 zuo4 qu1 	工作区	c=4 d=1.00407 t=23089
gong1 zuo4 shi4 	工作室	c=1 d=4.6573e-11 t=63338
gong3 lang2 	拱廊	c=2 d=1.97623e-14 t=63338
gong4 	共	c=7 d=1.77885 t=57027
gong4 cun2 	共存	c=8 d=1 t=38121
gong4 tong2 	共同	c=1 d=1 t=34619
gong4 xian4 	贡献	c=8 d=4.61489e-21 t=63338
gong4 xian4 le5 	贡献了	c=1 d=1 t=40477
gong4 xian4 zhi2 	贡献值	c=8 d=1 t=45614
gong4 xiang3 	共享	c=8 d=6.12835e-05 t=63338
gong4 yong4 	共用	c=2 d=1.78663 t=60352
gou1 	沟	c=3 d=3.39296e-20 t=63338
gou1 jie2 	勾结	c=1 d=1 t=11519
gou1 tong1 	沟通	c=4 d=1 t=40427
gou1 xuan3 	勾选	c=4 d=1 t=57160
gou1 xuan3 shang4 	勾选上	c=1 d=1 t=37138
gou1 zi5 	钩子	c=1 d=1 t=11052
gou3 dong1 xi1 	狗东西	c=1 d=1 t=45439
gou4 	够	c=2 d=1 t=39884
gou4 bu4 gou4 	够不够	c=1 d=1 t=46766
gou4 jian4 	构建	c=44 d=0.00166156 t=63338
gou4 jian4 hao3 le5 	构建好了	c=1 d=1 t=39897
gou4 le5 	够了	c=4 d=1.50133e-20 t=63338
gou4 le5 me5 	够了么	c=1 d=1 t=33904
gou4 mai3 	购买	c=14 d=1.69843 t=54574
gou4 mai3 ji4 lu4 	购买记录	c=1 d=1 t=46778
gou4 tu2 	构图	c=1 d=1 t=17982
gou4 wu4 	购物	c=3 d=2.90727 t=22468
gou4 yong4 	够用	c=2 d=1.11761e-14 t=63338
gou4 zao4 	构造	c=6 d=1 t=59986
gu1 dong1 	咕咚	c=3 d=1 t=35703
gu1 gu1 	咕咕	c=43 d=0.00535243 t=63338
gu1 ji4 	估计	c=43 d=0.565525 t=63338
gu1 ji4 shi4 	估计是	c=1 d=1 t=50535
gu1 ji4 yao4 	估计要	c=3 d=1 t=51124
gu1 xuan2 	孤悬	c=1 d=1 t=57158
gu2 tou5 	骨头	c=1 d=0.0850088 t=63338
gu3 dong1 	股东	c=1 d=1 t=57164
gu3 dong1 hui4 	股东会	c=1 d=1 t=51334
gu3 jia4 	股价	c=3 d=1.95729 t=61063
gu3 jia4 	骨架	c=1 d=1 t=60231
gu3 lao3 	古老	c=0 d=0.1 t=32398
gu3 lao3 le5 	古老了	c=1 d=1 t=32399
gu3 piao4 	股票	c=3 d=1.90032 t=61092
gu3 xi1 	股息	c=1 d=1 t=61079
gu4 ding4 	固定	c=8 d=1.13877e-15 t=63338
gu4 gong1 	故宫	c=0 d=0.1 t=20671
gu4 yi4 	故意	c=1 d=1 t=35785
gu4 zhang4 	故障	c=1 d=1 t=57289
gua1 	瓜	c=1 d=1 t=60492
gua1 xiao1 	刮削	c=1 d=1 t=62251
gua4 	挂	c=8 d=1.14216e-05 t=63338
gua4 gou1 	挂钩	c=2 d=1.09037e-13 t=63338
gua4 jia4 	挂架	c=1 d=1 t=29211
gua4 jian4 	挂件	c=37 d=5.32864e-07 t=63338
gua4 juan ning li3 	挂卷宁里	c=1 d=1 t=33868
gua4 juan ning xi1 	挂卷宁吸	c=1 d=1 t=40681
gua4 le5 	挂了	c=10 d=1.79519 t=53139
gua4 zai4 	挂在	c=1 d=1 t=30328
gua4 zai4 	挂载	c=3 d=1 t=51192
gua4 zai4 dian3 	挂载点	c=2 d=1.97045 t=46520
guai4 guai4 	怪怪	c=1 d=7.86067e-22 t=63338
guan1 	关	c=3 d=5.19619e-05 t=63338
guan1 	官	c=1 d=1 t=61767
guan1 bi4 	关闭	c=30 d=0.451586 t=63338
guan1 bo2 	官博	c=2 d=1.42316 t=37520
guan1 bu4 diao4 	关不掉	c=2 d=1 t=40880
guan1 cha2 	观察	c=2 d=1.55433 t=61995
guan1 diao4 	关掉	c=8 d=5.86168e-11 t=63338
guan1 dong1 	关东	c=1 d=0.00189223 t=63338
guan1 fang1 	官方	c=8 d=0.00904991 t=63338
guan1 ji1 	关机	c=1 d=1.18979e-16 t=63338
guan1 ji1 nian2 	关机年	c=1 d=1.19575e-15 t=63338
guan1 jian4 	关键	c=1 d=1 t=28668
guan1 le5 	关了	c=1 d=1 t=50471
guan1 lian2 	关联	c=5 d=1.99501 t=54935
guan1 lian2 fen1 qu1 	关联分区	c=1 d=1 t=43811
guan1 men2 	关门	c=1 d=5.24841e-05 t=63338
guan1 shui4 	关税	c=1 d=1.14096e-22 t=63338
guan1 wang3 	官网	c=3 d=1 t=60909
guan1 xi4 	关系	c=33 d=0.336146 t=63338
guan1 zhu4 	关注	c=10 d=1.97531 t=61976
guan3 	管	c=9 d=1.23812 t=51704
guan3 	馆	c=1 d=1.21614e-08 t=63338
guan3 fan4 	管饭	c=1 d=1 t=20401
guan3 li3 	管理	c=46 d=0.0210433 t=63338
guan3 li3 qi4 	管理器	c=2 d=1 t=16528
guan3 li3 yuan2 	管理员	c=2 d=0.0157005 t=63338
guan3 li3 zhe3 	管理者	c=2 d=1.99501 t=18125
guan3 xia2 	管辖	c=1 d=1 t=41174
guan3 xiao 	管肖	c=1 d=1 t=22145
guan4 biao1 	贯标	c=2 d=1 t=40152
guan4 chuan1 	贯穿	c=1 d=1 t=44240
guan4 jin4 qu4 	灌进去	c=1 d=1 t=59686
guan4 li4 	惯例	c=1 d=1 t=30554
guan4 tou5 	罐头	c=2 d=1.98511 t=31847
guang1 	光	c=8 d=1.97531 t=61954
guang1 bi3 	光笔	c=1 d=1 t=61274
guang1 biao1 	光标	c=21 d=0.13278 t=63338
guang1 dian4 	光电	c=1 d=1 t=22708
guang1 fu2 	光伏	c=1 d=1 t=22605
guang1 gu3 	光谷	c=1 d=2.93199e-08 t=63338
guang1 ke4 	光刻	c=1 d=1 t=44350
guang3 	广	c=1 d=1 t=15480
guang3 bo1 	广播	c=14 d=0.00106477 t=63338
guang3 gao4 	广告	c=3 d=1 t=49242
gui1 bi4 	规避	c=1 d=1 t=60297
gui1 ding4 	规定	c=2 d=1 t=49356
gui1 fan4 	规范	c=4 d=1.75157e-06 t=63338
gui1 fan4 hua4 	规范化	c=1 d=1 t=13474
gui1 ge2 	规格	c=2 d=1.98511 t=46690
gui1 hua4 	规划	c=6 d=0.0197421 t=63338
gui1 ling2 	归零	c=2 d=1.06822 t=50394
gui1 nv3 	闺女	c=1 d=9.26451e-14 t=63338
gui1 ze2 	规则	c=12 d=0.00909528 t=63338
gui3 	鬼	c=3 d=2.95072 t=63265
gui3 ji4 	轨迹	c=3 d=1 t=56292
gui4 	贵	c=4 d=3.92451e-07 t=63338
gui4 le5 	贵了	c=1 d=1.04727e-14 t=63338
gui4 mian4 	柜面	c=1 d=5.40536e-06 t=63338
gui4 yang2 	贵阳	c=1 d=1 t=49665
gui4 zai4 	贵在	c=1 d=1 t=10557
gui4 zi5 	柜子	c=1 d=1.06256e-08 t=63338
gun3 	滚	c=1 d=1 t=41911
gun3 dong4 	滚动	c=10 d=0.0827731 t=63338
gun3 dong4 dao4 	滚动到	c=1 d=1 t=40783
gun3 dong4 tai4 	滚动太	c=1 d=1 t=42309
gun3 dong4 tiao2 	滚动条	c=5 d=1.00263 t=43454
guo1 	郭	c=1 d=1 t=58470
guo1 	锅	c=1 d=1 t=19180
guo2 	国	c=10 d=1 t=53357
guo2 chan3 	国产	c=6 d=1.96682e-21 t=63338
guo2 chan3 che1 	国产车	c=2 d=1.96561 t=44282
guo2 ji4 	国际	c=3 d=6.65708e-08 t=63338
guo2 jia1 	国家	c=20 d=1.29243e-08 t=63338
guo2 nei4 	国内	c=9 d=1.0009 t=51268
guo2 qi3 	国企	c=1 d=1 t=42605
guo2 qing4 	国庆	c=4 d=1.00001 t=55775
guo2 qing4 lai2 	国庆来	c=1 d=1 t=53370
guo2 qu1 	国区	c=5 d=9.95521e-07 t=63338
guo2 wai4 	国外	c=4 d=1.0788e-10 t=63338
guo2 wang2 	国王	c=1 d=1 t=57946
guo2 wu4 yuan4 	国务院	c=2 d=1.90484 t=34089
guo2 zheng4 	国政	c=1 d=1 t=33274
guo3 ran2 	果然	c=1 d=3.34244e-20 t=63338
guo4 	过	c=31 d=1.32073e-05 t=63338
guo4 bu4 qu4 	过不去	c=1 d=1 t=50222
guo4 cheng2 	过程	c=4 d=2.71265e-05 t=63338
guo4 cheng2 zhong1 	过程中	c=1 d=3.0585e-05 t=63338
guo4 da4 	过大	c=1 d=1 t=60693
guo4 de5 	过的	c=1 d=1 t=21912
guo4 di1 	过低	c=1 d=1 t=13591
guo4 du4 	过度	c=1 d=0.718924 t=63338
guo4 du4 	过渡	c=7 d=1 t=60954
guo4 gao1 	过高	c=2 d=1 t=20104
guo4 he2 	过河	c=1 d=1 t=16461
guo4 jie2 	过节	c=2 d=1.99501 t=57260
guo4 lai2 	过来	c=13 d=1.00068e-08 t=63338
guo4 le5 	过了	c=2 d=1 t=58369
guo4 lv4 	过滤	c=8 d=1.0123 t=60571
guo4 lv4 diao4 	过滤掉	c=2 d=1 t=31070
guo4 man4 	过慢	c=2 d=1 t=47358
guo4 min3 	过敏	c=1 d=8.07503e-15 t=63338
guo4 qi1 	过期	c=27 d=0.00720391 t=63338
guo4 qu4 	过去	c=2 d=1 t=34573
guo4 sheng4 	过剩	c=1 d=1 t=38490
guo4 wang3 	过往	c=1 d=1 t=57947
guo4 xuan3 	过选	c=1 d=1 t=40971
ha1 	哈	c=13 d=0.00326335 t=63338
ha1 ha1 	哈哈	c=27 d=1.49623e-08 t=63338
ha1 ha1 hun 	哈哈混	c=4 d=1.00114 t=44468
ha1 hun shi2 	哈混时	c=1 d=1 t=13721
ha1 li4 	哈利	c=0 d=0.1 t=62771
ha1 li4 bo1 te4 	哈利波特	c=1 d=1 t=62772
ha1 mei2 	哈没	c=1 d=1 t=56689
ha1 si1 	哈斯	c=2 d=1 t=58345
ha1 you3 	哈有	c=4 d=4.15065e-09 t=63338
hai1 	嗨	c=1 d=1 t=40275
hai1 yo1 	嗨哟	c=1 d=1 t=22277
hai2 	还	c=90 d=0.989949 t=63338
hai2 bu2 shi4 	还不是	c=1 d=1 t=24410
hai2 bu4 	还不	c=2 d=1 t=54700
hai2 bu4 hao3 	还不好	c=1 d=1 t=57113
hai2 bu4 ru2 	还不如	c=2 d=1 t=31798
hai2 dei3 	还得	c=9 d=1 t=56586
hai2 fen1 	还分	c=1 d=0.117655 t=63338
hai2 hao3 	还好	c=11 d=0.819147 t=63338
hai2 hui4 	还会	c=2 d=1.79852 t=27172
hai2 hun shi2 	还混时	c=1 d=1 t=10144
hai2 jiao4 	还叫	c=1 d=1.4059e-08 t=63338
hai2 ke3 yi3 	还可以	c=1 d=1 t=28265
hai2 mei2 	还没	c=24 d=0.0564161 t=63338
hai2 mei2 fa3 	还没法	c=1 d=1 t=39903
hai2 mei2 gei3 wo3 	还没给我	c=2 d=1.99005 t=58304
hai2 mei2 you3 	还没有	c=1 d=9.56486e-07 t=63338
hai2 neng2 	还能	c=8 d=5.97806e-07 t=63338
hai2 shi4 	还是	c=148 d=0.454066 t=63338
hai2 teng2 	还疼	c=1 d=1 t=28194
hai2 wei4 	还未	c=1 d=3.12837e-06 t=63338
hai2 xing2 	还行	c=2 d=1 t=14750
hai2 xing2 ba5 	还行吧	c=1 d=7.60607e-17 t=63338
hai2 xu1 yao4 	还需要	c=8 d=1.00098 t=61757
hai2 yao4 	还要	c=16 d=1.90032 t=60127
hai2 yao4 wo3 	还要我	c=1 d=1.33203e-20 t=63338
hai2 yi3 	还以	c=0 d=0.1 t=26407
hai2 yi3 wei2 	还以为	c=2 d=0.000880518 t=63338
hai2 yong4 	还用	c=1 d=1 t=44460
hai2 you3 	还有	c=69 d=0.0587905 t=63338
hai2 you3 ge4 	还有个	c=1 d=1 t=27324
hai2 you3 xie1 	还有些	c=1 d=6.84094e-05 t=63338
hai2 you3 yi1 xie1 	还有一些	c=1 d=1 t=38382
hai2 zai4 	还在	c=17 d=0.00477063 t=63338
hai2 zai4 na4 	还在那	c=1 d=0.00402593 t=63338
hai2 zi5 	孩子	c=11 d=8.01401e-14 t=63338
hai2 zou3 	还走	c=1 d=1 t=55345
hai3 li3 	海里	c=1 d=1 t=20638
hai3 wai4 	海外	c=1 d=1 t=62484
hai3 zhan4 	海战	c=0 d=0.0786628 t=63338
hai3 zhan4 shi2 	海战时	c=1 d=0.790571 t=63338
hai4 	害	c=2 d=1 t=38519
hai4 le5 	害了	c=1 d=1 t=28000
hai4 ren2 	害人	c=1 d=1 t=28048
han2 dan1 	邯郸	c=4 d=3.03943e-13 t=63338
han2 guo2 	韩国	c=1 d=1 t=20620
han2 ju4 	韩剧	c=1 d=1 t=63286
han2 liang4 	含量	c=3 d=2.85558 t=10307
han2 shu4 	函数	c=29 d=0.912126 t=63338
han2 yi4 	含义	c=5 d=2.24051e-20 t=63338
han3 chu1 	喊出	c=1 d=1 t=60669
han4 	汉	c=2 d=1.9802 t=20698
han4 	汗	c=1 d=1 t=20684
han4 bai2 yu4 	汉白玉	c=1 d=6.03814e-07 t=63338
hang1 	夯	c=1 d=1 t=52268
hang2 	行	c=25 d=0.161273 t=63338
hang2 gao3 	行搞	c=4 d=1.00566 t=51070
hang2 hao2 	行号	c=5 d=1 t=63332
hang2 mo2 	航模	c=1 d=4.2345e-09 t=63338
hang2 nei4 	行内	c=3 d=2.67894 t=49186
hang2 shou3 	行首	c=1 d=3.2175e-13 t=63338
hang2 su4 	航速	c=1 d=1 t=49843
hang2 tian1 	航天	c=2 d=1.99501 t=59406
hang2 wei4 	行未	c=1 d=1.83662e-05 t=63338
hang2 xing2 	航行	c=1 d=1 t=58905
hang2 ye4 	行业	c=13 d=0.00138559 t=63338
hao2 	豪	c=1 d=3.97207e-21 t=63338
hao2 miao3 	毫秒	c=1 d=2.51664e-05 t=63338
hao3 	好	c=48 d=0.749722 t=63338
hao3 ba5 	好吧	c=8 d=1.65383e-07 t=63338
hao3 bu4 hao3 	好不好	c=1 d=5.74365e-07 t=63338
hao3 chi1 	好吃	c=7 d=4.49883e-06 t=63338
hao3 chou3 	好丑	c=1 d=1 t=58324
hao3 chu4 	好处	c=2 d=1 t=41098
hao3 dai3 	好歹	c=2 d=3.67242e-10 t=63338
hao3 dao4 le5 	好到了	c=1 d=1 t=19819
hao3 de5 	好的	c=12 d=3.92786e-07 t=63338
hao3 dian3 	好点	c=2 d=1 t=59967
hao3 duo1 	好多	c=2 d=1 t=48842
hao3 duo1 ci4 	好多次	c=1 d=1 t=28106
hao3 fu4 za2 	好复杂	c=1 d=1 t=59216
hao3 gai3 	好改	c=1 d=1 t=36312
hao3 hao3 	好好	c=3 d=1.52274e-06 t=63338
hao3 he1 	好喝	c=0 d=0.1 t=56127
hao3 he1 bu4 	好喝不	c=1 d=1 t=56128
hao3 jiu3 	好久	c=1 d=1 t=53096
hao3 kan4 	好看	c=9 d=1.82491e-08 t=63338
hao3 ke3 lian2 	好可怜	c=1 d=0.105399 t=63338
hao3 ke3 pa4 	好可怕	c=1 d=1 t=14865
hao3 kun4 	好困	c=4 d=1 t=56126
hao3 le5 	好了	c=98 d=0.000218221 t=63338
hao3 le5 me5 	好了么	c=1 d=1 t=31569
hao3 le5 mo 	好了磨	c=1 d=5.04691e-15 t=63338
hao3 lei4 	好累	c=1 d=1 t=59240
hao3 li3 	好礼	c=1 d=1 t=46614
hao3 li4 hai4 	好厉害	c=1 d=4.42098e-16 t=63338
hao3 liang 	好量	c=1 d=1 t=38456
hao3 me5 	好么	c=1 d=2.0729e-17 t=63338
hao3 re4 	好热	c=1 d=1 t=32548
hao3 shi4 	好事	c=1 d=1 t=13335
hao3 ting1 	好听	c=1 d=9.84075e-19 t=63338
hao3 ting1 bu4 	好听不	c=1 d=9.89007e-18 t=63338
hao3 wan2 	好玩	c=3 d=6.52036e-07 t=63338
hao3 xi4 	好戏	c=0 d=0.1 t=14585
hao3 xi4 na2 gan 	好戏拿干	c=3 d=1 t=60966
hao3 xiang4 	好像	c=49 d=0.000858778 t=63338
hao3 xiang4 shi4 	好像是	c=2 d=1 t=33641
hao3 xiang4 yi4 zhi2 	好像一直	c=1 d=1 t=28860
hao3 xie1 	好些	c=1 d=1.05561e-19 t=63338
hao3 yi4 dian3 	好一点	c=2 d=1 t=48872
hao3 yong4 	好用	c=2 d=1.0176 t=23711
hao3 zhuan4 	好赚	c=1 d=1 t=62582
hao4 	号	c=32 d=1.37191 t=63338
hao4 	耗	c=3 d=1 t=43611
hao4 dei3 	号得	c=1 d=3.6541e-10 t=63338
hao4 dian4 liang4 	耗电量	c=1 d=1 t=22601
hao4 jin4 	耗尽	c=3 d=1.07833 t=13751
hao4 ma3 	号码	c=4 d=0.00565161 t=63338
hao4 xian4 	号线	c=2 d=1 t=32306
hao4 zhao4 	号召	c=2 d=4.21604e-16 t=63338
he 	荷	c=4 d=0.1 t=61093
he chu1 xian4 	荷出现	c=1 d=1 t=34665
he shi4 bu2 shi4 	荷是不是	c=1 d=1 t=58290
he shu 	荷数	c=1 d=1 t=35639
he zhi2 jie1 	荷直接	c=2 d=1 t=56354
he zhi4 neng2 	荷智能	c=1 d=1 t=33883
he zhong1 	荷中	c=1 d=0.1 t=39593
he zhu3 bo1 	荷主播	c=1 d=1 t=27563
he1 	喝	c=6 d=0.0875977 t=63338
he1 de5 	喝的	c=1 d=1 t=59941
he1 he1 	呵呵	c=1 d=2.21633e-10 t=63338
he1 he1 	喝喝	c=1 d=1 t=56147
he1 jiu3 	喝酒	c=1 d=3.35977e-22 t=63338
he1 tang1 	喝汤	c=1 d=1 t=46742
he2 	和	c=250 d=2.87153 t=63338
he2 	核	c=0 d=2.98553e-16 t=63338
he2 bao4 	核爆	c=1 d=1 t=29605
he2 bing4 	合并	c=13 d=0.000291637 t=63338
he2 ce4 gan 	和侧干	c=1 d=1 t=38841
he2 chang4 	合唱	c=2 d=1 t=35626
he2 cheng2 	合成	c=80 d=1 t=56755
he2 dan4 	核弹	c=1 d=1 t=44363
he2 de2 he2 neng2 	何德何能	c=1 d=9.19764e-17 t=63338
he2 dian4 	核电	c=1 d=1 t=22681
he2 dian4 shang1 	和电商	c=1 d=5.30116e-05 t=63338
he2 duan4 	河段	c=1 d=1 t=11010
he2 fa3 	合法	c=4 d=2.25488e-07 t=63338
he2 fa3 xing4 	合法性	c=2 d=1 t=52029
he2 gai4 	盒盖	c=1 d=4.64765e-16 t=63338
he2 ge2 	合格	c=2 d=1 t=37827
he2 ji4 	合计	c=2 d=1.87372 t=17006
he2 jie3 	和解	c=1 d=1 t=18831
he2 ku3 	何苦	c=1 d=1.54733e-18 t=63338
he2 li3 	合理	c=2 d=1 t=60586
he2 ming2 dan1 	和名单	c=1 d=4.00095e-18 t=63338
he2 nan2 	河南	c=3 d=1.00036 t=58896
he2 neng2 	核能	c=1 d=9.06224e-19 t=63338
he2 ni3 	和你	c=3 d=0.918512 t=63338
he2 ping2 	和平	c=17 d=1.00001 t=61017
he2 ping2 xiao3 dian4 	和平小店	c=1 d=1 t=25531
he2 ru2 	何如	c=1 d=1 t=57815
he2 shang4 	合上	c=3 d=1 t=27548
he2 shang4 	和尚	c=3 d=1.93707 t=32204
he2 shi2 	何时	c=1 d=1 t=62935
he2 shi4 	合适	c=1 d=1 t=62934
he2 ta1 	和她	c=1 d=1 t=52485
he2 tong2 	合同	c=2 d=1.61437e-17 t=63338
he2 wo3 	和我	c=6 d=8.70621e-15 t=63338
he2 xin1 	核心	c=8 d=0.231078 t=63338
he2 zhe4 ge4 	和这个	c=1 d=1 t=20124
he4 se4 	褐色	c=1 d=1 t=37488
hei1 	黑	c=10 d=2.01156e-14 t=63338
hei1 an4 	黑暗	c=3 d=2.97025 t=63292
hei1 ke4 	黑客	c=1 d=1 t=16919
hei1 ming2 dan1 	黑名单	c=6 d=1 t=21384
hei1 se4 	黑色	c=6 d=3.12837e-06 t=63338
hei1 wan1 	黑湾	c=1 d=1 t=63287
hei1 xiao ning 	黑肖宁	c=1 d=1 t=10915
hen2 ji4 	痕迹	c=1 d=1.26053e-18 t=63338
hen3 	很	c=17 d=3.82164e-08 t=63338
hen3 da4 	很大	c=3 d=1 t=39019
hen3 dong3 	很懂	c=1 d=1 t=43042
hen3 duo1 	很多	c=19 d=0.00012861 t=63338
hen3 duo1 ci4 	很多次	c=2 d=1 t=47461
hen3 duo1 ren2 	很多人	c=2 d=1 t=61130
hen3 e3 xin1 	很恶心	c=1 d=5.44091e-17 t=63338
hen3 fan2 rong2 	很繁荣	c=1 d=1 t=62592
hen3 fu4 za2 	很复杂	c=1 d=1 t=43177
hen3 hao3 	很好	c=3 d=0.0739087 t=63338
hen3 hao3 xing4 neng2 	很好性能	c=1 d=0.737123 t=63338
hen3 jiu3 	很久	c=3 d=6.20596e-06 t=63338
hen3 kuai4 	很快	c=1 d=2.37824e-16 t=63338
hen3 man4 	很慢	c=2 d=1 t=47183
hen3 nan2 	很难	c=1 d=1 t=44402
hen3 niu2 bi1 	很牛逼	c=3 d=1.00008 t=58952
hen3 pian2 yi5 	很便宜	c=1 d=1 t=50439
hen3 ping2 chang2 	很平常	c=1 d=1 t=49366
hen3 qing1 song1 	很轻松	c=1 d=8.19428e-11 t=63338
hen3 rong2 yi4 	很容易	c=2 d=4.05162e-19 t=63338
hen3 wan2 mei3 	很完美	c=1 d=1 t=47664
hen3 wu2 yu3 	很无语	c=1 d=3.17997e-22 t=63338
hen3 xing4 fu2 	很幸福	c=1 d=2.31992e-18 t=63338
hen3 you3 	很有	c=1 d=1.47924e-18 t=63338
hen3 yuan3 	很远	c=1 d=2.29683e-18 t=63338
hen3 zheng4 chang2 	很正常	c=4 d=1.02142e-14 t=63338
heng1 	哼	c=1 d=0.1 t=60893
heng1 heng1 ji1 ji1 	哼哼唧唧	c=1 d=1 t=10771
