# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	64601
#@/user_id	2936c340-6f85-42ad-8ce9-4366b014c95e
dou zai 	都在	c=7 d=1.2183 t=64601
dou zhi dou yong 	斗智斗勇	c=1 d=2.60265e-18 t=64601
du 	堵	c=1 d=2.06537e-33 t=64601
du 	度	c=2 d=1.88121e-25 t=64601
du 	毒	c=5 d=1.72162e-09 t=64601
du 	读	c=14 d=0.2334 t=64601
du ai 	独爱	c=0 d=4.48231e-32 t=64601
du ai nong ku 	独爱弄库	c=1 d=4.50477e-31 t=64601
du bo 	赌博	c=1 d=2.33758e-19 t=64601
du bo ji 	赌博机	c=1 d=9.30847e-99 t=64601
du chang 	赌场	c=1 d=1.19898e-76 t=64601
du che 	堵车	c=1 d=1.86896e-122 t=64601
du dao 	读到	c=1 d=1.73161e-77 t=64601
du de 	读得	c=1 d=2.11493e-106 t=64601
du du 	嘟嘟	c=7 d=0.856415 t=64601
du du du 	嘟嘟嘟	c=26 d=0.170872 t=64601
du du du du 	嘟嘟嘟嘟	c=6 d=9.76638e-68 t=64601
du le 	堵了	c=1 d=2.73275e-33 t=64601
du li 	独立	c=48 d=9.58457e-16 t=64601
du qi lai 	读起来	c=1 d=4.32712e-87 t=64601
du qu 	读取	c=9 d=1.20588e-26 t=64601
du wan 	读完	c=1 d=6.41328e-69 t=64601
du xiao man 	度小满	c=1 d=1.71345e-100 t=64601
du zhu le 	堵住了	c=0 d=1.74439e-135 t=64601
du zhu le me 	堵住了么	c=1 d=1.75313e-134 t=64601
du zi 	独自	c=1 d=8.13684e-134 t=64601
du zi 	肚子	c=9 d=1.66936e-22 t=64601
du zi hao e 	肚子好饿	c=2 d=2.22102e-123 t=64601
du zi teng 	肚子疼	c=1 d=4.74012e-130 t=64601
du zi tong 	肚子痛	c=1 d=3.32998e-123 t=64601
duan 	断	c=3 d=0.106459 t=64601
duan 	段	c=1 d=6.77381e-36 t=64601
duan 	短	c=5 d=1.39514e-57 t=64601
duan 	端	c=86 d=0.106992 t=64601
duan ban 	短板	c=1 d=0.000249763 t=64601
duan dian 	断点	c=1 d=4.25618e-69 t=64601
duan kou 	端口	c=21 d=0.00212284 t=64601
duan kou hao 	端口号	c=2 d=7.92996e-37 t=64601
duan le 	断了	c=1 d=0.00346515 t=64601
duan lian 	断链	c=7 d=2.20623e-57 t=64601
duan nai 	断奶	c=5 d=1.12935e-08 t=64601
duan nai le 	断奶了	c=1 d=5.2873e-33 t=64601
duan nei 	段内	c=1 d=7.16777e-54 t=64601
duan shang 	端上	c=3 d=4.16026e-87 t=64601
duan wang 	断网	c=1 d=7.52453e-96 t=64601
duan wei 	段位	c=16 d=3.24279e-12 t=64601
duan yan 	断言	c=3 d=1.86235e-102 t=64601
dui 	对	c=43 d=0.00740944 t=64601
dui bi 	对比	c=5 d=6.68156e-14 t=64601
dui biao 	对标	c=3 d=9.39575e-47 t=64601
dui bu shang 	对不上	c=5 d=0.239309 t=64601
dui chen 	对称	c=1 d=5.45818e-113 t=64601
dui da 	对打	c=12 d=2.93529e-80 t=64601
dui de 	对的	c=2 d=9.37995e-42 t=64601
dui du 	对赌	c=1 d=4.99042e-59 t=64601
dui fang 	对方	c=10 d=5.84716e-70 t=64601
dui gong 	对公	c=2 d=2.52307e-35 t=64601
dui guo 	对过	c=0 d=1.66893e-56 t=64601
dui guo le 	对过了	c=1 d=1.67729e-55 t=64601
dui hua 	对话	c=1 d=8.72089e-126 t=64601
dui hua ou 	对话欧	c=1 d=4.30233e-137 t=64601
dui huan 	兑换	c=5 d=2.28895e-24 t=64601
dui jia ting 	对家庭	c=1 d=1.33439e-129 t=64601
dui jie 	对接	c=8 d=7.60995e-23 t=64601
dui ju 	对局	c=11 d=1.47107e-41 t=64601
dui jue 	对决	c=2 d=1.06357e-11 t=64601
dui le 	对了	c=3 d=9.19421e-42 t=64601
dui li 	对立	c=1 d=2.23282e-09 t=64601
dui lie 	队列	c=1 d=1.79404e-99 t=64601
dui lie zhong 	队列中	c=1 d=1.69202e-99 t=64601
dui ni 	对你	c=2 d=6.2305e-23 t=64601
dui shou 	对手	c=8 d=1.93669e-82 t=64601
dui ta 	对他	c=1 d=1.38856e-09 t=64601
dui wei 	对位	c=1 d=8.46137e-06 t=64601
dui xiang 	对象	c=26 d=1.20383e-06 t=64601
dui xiang zhong 	对象中	c=1 d=1.40605e-68 t=64601
dui ya 	对呀	c=1 d=1.72696e-16 t=64601
dui yi xia 	对一下	c=2 d=4.80782e-91 t=64601
dui ying 	对应	c=27 d=8.50378e-06 t=64601
dui ying dao 	对应到	c=1 d=3.12307e-133 t=64601
dui yu 	对于	c=2 d=3.18549e-13 t=64601
dui zhan 	堆栈	c=2 d=3.41207e-86 t=64601
dui zhan 	对战	c=5 d=1.04511e-68 t=64601
dui zhe 	对着	c=1 d=3.27416e-130 t=64601
dui zhen 	对阵	c=1 d=5.43096e-113 t=64601
dui zi ji 	对自己	c=1 d=5.47861e-10 t=64601
dun 	盾	c=1 d=9.94747e-86 t=64601
dun 	顿	c=0 d=4.89462e-126 t=64601
dun xia qu 	蹲下去	c=1 d=2.06482e-118 t=64601
duo 	多	c=46 d=1.25727 t=64601
duo 	夺	c=1 d=2.00576e-12 t=64601
duo bu 	多不	c=0 d=1.2815e-66 t=64601
duo bu duo 	多不多	c=2 d=5.79527e-24 t=64601
duo chang 	多长	c=1 d=7.67523e-94 t=64601
duo chong 	多重	c=1 d=1.25259e-120 t=64601
duo chong gen 	多重根	c=1 d=1.2972e-120 t=64601
duo chuang kou 	多窗口	c=1 d=5.40221e-80 t=64601
duo da 	多大	c=2 d=9.64229e-43 t=64601
duo de 	夺得	c=6 d=1.02072e-11 t=64601
duo deng yi hui 	多等一会	c=1 d=1.39515e-94 t=64601
duo dian 	多点	c=1 d=3.02179e-10 t=64601
duo fang 	多方	c=2 d=1.03982e-68 t=64601
duo ge 	多个	c=28 d=0.955997 t=64601
duo hang 	多行	c=1 d=1.62977e-11 t=64601
duo hao 	多好	c=1 d=0.0336216 t=64601
duo hao chi 	多好吃	c=1 d=0.337902 t=64601
duo he dian 	多喝点	c=1 d=6.70733e-67 t=64601
duo jiu 	多久	c=5 d=5.91191e-51 t=64601
duo le 	多了	c=3 d=9.5678e-40 t=64601
duo nan 	多难	c=0 d=1.51932e-10 t=64601
duo nan shou le 	多难受了	c=1 d=1.52694e-09 t=64601
duo ren 	多人	c=6 d=7.83638e-15 t=64601
duo shao 	多少	c=29 d=2.22254 t=64601
duo shao qian 	多少钱	c=7 d=1.05017 t=64601
duo shao sui 	多少岁	c=1 d=2.12241e-30 t=64601
duo tai 	多态	c=1 d=9.92991e-124 t=64601
duo wan 	多万	c=1 d=2.68648e-38 t=64601
duo xian cheng 	多线程	c=1 d=1.22087e-83 t=64601
duo xie 	多谢	c=2 d=0.0235177 t=64601
duo xuan 	多选	c=1 d=6.29894e-122 t=64601
duo yi ge 	多一个	c=1 d=1.05167e-122 t=64601
duo yi xie 	多一些	c=2 d=7.99688e-128 t=64601
duo yu 	多余	c=4 d=1.08073e-30 t=64601
duo zhong 	多种	c=2 d=5.84579e-126 t=64601
duo zi duo sun 	多子多孙	c=1 d=2.19427e-10 t=64601
e 	鄂	c=2 d=1.87688e-36 t=64601
e 	饿	c=11 d=0.801681 t=64601
e bu e 	饿不饿	c=3 d=6.59378e-72 t=64601
e du 	额度	c=3 d=5.06342e-24 t=64601
e le 	饿了	c=6 d=2.8204e-10 t=64601
e mo 	恶魔	c=0 d=4.78628e-98 t=64601
e wai 	额外	c=4 d=3.2186e-17 t=64601
e xin 	恶心	c=6 d=2.38278e-09 t=64601
e xin peng run tu 	恶心膨润土	c=1 d=1.62369e-114 t=64601
e yun le 	饿晕了	c=0 d=8.81454e-135 t=64601
e yun le me 	饿晕了么	c=1 d=8.85872e-134 t=64601
ei 	欸	c=1 d=3.77823e-50 t=64601
ei 	诶	c=1 d=3.45609e-31 t=64601
en 	嗯	c=381 d=1.98973 t=64601
en 	恩	c=1 d=1.93316e-137 t=64601
en en 	嗯嗯	c=5 d=1.93908e-26 t=64601
en ke yi 	嗯可以	c=1 d=9.3621e-49 t=64601
en lai 	恩来	c=1 d=5.15642e-91 t=64601
eng 	嗯	c=0 d=8.0356e-76 t=64601
er 	二	c=5 d=1.67102e-11 t=64601
er 	儿	c=2 d=1.64728e-30 t=64601
er 	而	c=4 d=9.92516e-89 t=64601
er biao 	二表	c=1 d=1.03133e-10 t=64601
er bu shi 	而不是	c=2 d=2.58299e-17 t=64601
er ci 	二次	c=2 d=0.644036 t=64601
er fen 	二份	c=1 d=0.0875977 t=64601
er fen 	二分	c=1 d=0.0884781 t=64601
er ge 	二个	c=0 d=3.74127e-53 t=64601
er ji 	二级	c=3 d=1.41975e-35 t=64601
er ji 	耳机	c=3 d=2.62515e-31 t=64601
er ke 	儿科	c=0 d=3.40406e-30 t=64601
er ling san er 	二零三二	c=5 d=2.18549e-51 t=64601
er mi 	二米	c=1 d=8.76667e-70 t=64601
er neng 	而能	c=0 d=8.1626e-84 t=64601
er nv 	儿女	c=1 d=1.22236e-68 t=64601
er qi wu er 	二七五二	c=0 d=1.0382e-89 t=64601
er qian wan 	二千万	c=0 d=1.04688e-40 t=64601
er qie 	而且	c=13 d=2.87885e-28 t=64601
er shi 	而是	c=5 d=3.42944e-69 t=64601
er shi er 	二十二	c=1 d=1.39662e-77 t=64601
er shou che 	二手车	c=1 d=6.81312e-104 t=64601
er tai 	二胎	c=2 d=2.80066e-128 t=64601
er wai 	而外	c=1 d=1.89559e-112 t=64601
er wei 	二维	c=2 d=1.98928e-74 t=64601
er wei ma 	二维码	c=10 d=0.806541 t=64601
er wu 	而无	c=1 d=6.29975e-06 t=64601
er yan 	而言	c=1 d=1.81205e-23 t=64601
er yi 	而已	c=1 d=1.37119e-08 t=64601
er yue 	二月	c=0 d=1.10973e-20 t=64601
er zi 	儿子	c=4 d=8.77207e-99 t=64601
fa 	发	c=163 d=0.339795 t=64601
fa 	法	c=1 d=0.871226 t=64601
fa 	罚	c=1 d=3.91734e-93 t=64601
fa ba 	发吧	c=1 d=0.000629868 t=64601
fa bing 	发病	c=2 d=3.37384e-34 t=64601
fa bu 	发布	c=93 d=0.985217 t=64601
fa bu guo 	发布过	c=1 d=8.21129e-06 t=64601
fa bu liao 	发不了	c=2 d=1.83431e-49 t=64601
fa bu qi 	发不起	c=1 d=5.55065e-46 t=64601
fa bu yi xia 	发布一下	c=2 d=2.64722e-110 t=64601
fa bu zhe 	发布者	c=4 d=2.64902e-108 t=64601
fa chu lai 	发出来	c=1 d=1.30335e-58 t=64601
fa cuo le 	发错了	c=1 d=1.09496e-126 t=64601
fa cuo ren 	发错人	c=1 d=4.98125e-08 t=64601
fa da 	发达	c=1 d=1.30145e-129 t=64601
fa dao 	发到	c=6 d=4.45601e-50 t=64601
fa de 	发的	c=2 d=1.08248e-50 t=64601
fa dian 	发电	c=1 d=4.0599e-43 t=64601
fa fang 	发放	c=2 d=1.06107e-13 t=64601
fa feng 	发疯	c=2 d=3.20221e-08 t=64601
fa ge 	发个	c=1 d=1.68661e-32 t=64601
fa gei 	发给	c=2 d=6.76415e-78 t=64601
fa gei wo 	发给我	c=2 d=2.69748e-86 t=64601
fa guo lai 	发过来	c=1 d=7.0498e-94 t=64601
fa hao 	法号	c=1 d=5.7351e-107 t=64601
fa hao le 	发好了	c=9 d=5.24744e-07 t=64601
fa hao le ma 	发好了吗	c=1 d=2.14645e-133 t=64601
fa hong 	发红	c=0 d=2.49203e-08 t=64601
fa hong le 	发红了	c=1 d=2.50452e-07 t=64601
fa huo 	发货	c=1 d=9.47168e-127 t=64601
fa kuan 	罚款	c=2 d=8.44212e-38 t=64601
fa lai 	发来	c=1 d=8.13374e-12 t=64601
fa le 	发了	c=35 d=8.36765e-06 t=64601
fa le ge 	发了个	c=1 d=1.2839e-87 t=64601
fa le me 	发了么	c=1 d=3.69224e-132 t=64601
fa lv 	法律	c=2 d=4.11705e-31 t=64601
fa ni 	发你	c=1 d=1.02574e-93 t=64601
fa piao 	发票	c=2 d=2.31721e-36 t=64601
fa qi 	发起	c=6 d=1.05177e-35 t=64601
fa qing qiu 	发请求	c=1 d=1.3747e-38 t=64601
fa shang qu 	发上去	c=1 d=6.90058e-107 t=64601
fa she dian fa 	发射点法	c=0 d=2.36985e-93 t=64601
fa sheng 	发生	c=2 d=0.360536 t=64601
fa sheng le 	发生了	c=2 d=0.390628 t=64601
fa song 	发送	c=34 d=0.108166 t=64601
fa wan 	发完	c=0 d=3.65748e-110 t=64601
fa wan le 	发完了	c=1 d=3.67582e-109 t=64601
fa wo 	发我	c=22 d=1.24671e-06 t=64601
fa wu 	法务	c=1 d=3.76719e-45 t=64601
fa xia 	发下	c=1 d=9.07488e-06 t=64601
fa xian 	发现	c=19 d=0.000518371 t=64601
fa yan quan 	发言权	c=1 d=4.96923e-09 t=64601
fa yi 	法医	c=1 d=9.29264e-79 t=64601
fa yi ge 	发一个	c=2 d=1.04447e-100 t=64601
fa yi xia 	发一下	c=37 d=3.39058e-07 t=64601
fa yu 	发育	c=2 d=2.29996e-34 t=64601
fa zhan 	发展	c=4 d=2.52273e-05 t=64601
fan 	反	c=11 d=0.0023344 t=64601
fan 	烦	c=1 d=2.26119e-128 t=64601
fan 	翻	c=5 d=4.80001e-08 t=64601
fan 	范	c=6 d=5.39595e-37 t=64601
fan 	饭	c=5 d=0.0381969 t=64601
fan bian yi 	反编译	c=1 d=3.2595e-136 t=64601
fan dao 	翻到	c=2 d=8.80382e-137 t=64601
fan dou 	翻斗	c=2 d=2.94509e-31 t=64601
fan dui 	反对	c=4 d=3.01133e-28 t=64601
fan er 	反而	c=1 d=3.58724e-28 t=64601
fan gan 	反感	c=11 d=0.00868456 t=64601
fan hui 	返回	c=84 d=0.971249 t=64601
fan hui de 	返回的	c=1 d=8.25306e-95 t=64601
fan hui zhi 	返回值	c=1 d=1.3523e-80 t=64601
fan le 	犯了	c=1 d=6.97631e-59 t=64601
fan mang 	繁忙	c=4 d=3.23804e-29 t=64601
fan qiang 	翻墙	c=3 d=0.000902815 t=64601
fan qie 	番茄	c=1 d=4.55271e-126 t=64601
fan qing 	烦请	c=1 d=0.000884932 t=64601
fan ren 	烦人	c=0 d=1.13057e-33 t=64601
fan se 	反色	c=2 d=7.00747e-133 t=64601
fan shang 	犯上	c=1 d=6.88767e-85 t=64601
fan shi 	凡是	c=1 d=1.94211e-15 t=64601
fan si le 	烦死了	c=1 d=1.41985e-124 t=64601
fan si ni 	烦死你	c=1 d=2.40102e-128 t=64601
fan tan 	反弹	c=2 d=1.22695e-112 t=64601
fan ti 	繁体	c=1 d=0.0724398 t=64601
fan wei 	范围	c=31 d=6.82234e-24 t=64601
fan wen 	反问	c=2 d=8.38288e-14 t=64601
fan xiang 	反向	c=1 d=1.52311e-97 t=64601
fan xie gang 	反斜杠	c=1 d=2.64055e-41 t=64601
fan xing 	泛型	c=11 d=2.69986e-67 t=64601
fan ye 	翻页	c=1 d=1.2598e-70 t=64601
fan yi 	反义	c=1 d=8.11636e-75 t=64601
fan yi 	翻译	c=40 d=0.408608 t=64601
fan yi cheng 	翻译成	c=1 d=2.7145e-13 t=64601
fan yi qi 	翻译器	c=1 d=2.11385e-100 t=64601
fan yi wei 	翻译为	c=2 d=0.000159256 t=64601
fan ying 	反应	c=6 d=8.38859e-22 t=64601
fan zheng 	反正	c=6 d=0.000346881 t=64601
fan zhi 	反之	c=1 d=0.594521 t=64601
fang 	仿	c=1 d=1.24316e-90 t=64601
fang 	房	c=2 d=0.0196437 t=64601
fang 	放	c=16 d=0.00578443 t=64601
fang 	方	c=7 d=1.05705e-35 t=64601
fang ai 	妨碍	c=0 d=9.07643e-09 t=64601
fang ai xian 	妨碍先	c=1 d=9.12192e-08 t=64601
fang an 	方案	c=19 d=0.0086517 t=64601
fang bian 	方便	c=7 d=2.26978e-09 t=64601
fang chan zheng 	房产证	c=3 d=3.02431e-36 t=64601
fang chu lai 	放出来	c=1 d=7.25808e-113 t=64601
fang da 	放大	c=1 d=1.48793e-28 t=64601
fang dai 	房贷	c=3 d=2.34164e-10 t=64601
fang dai 	放贷	c=2 d=5.6219e-49 t=64601
fang dou 	防抖	c=3 d=1.97174e-46 t=64601
fang fa 	方法	c=29 d=7.31541e-06 t=64601
fang fan 	防范	c=1 d=4.99876e-108 t=64601
fang ge 	放个	c=2 d=1.202e-98 t=64601
fang huo qiang 	防火墙	c=3 d=2.61158e-13 t=64601
fang jia 	房价	c=1 d=1.08946e-08 t=64601
fang jia 	放假	c=1 d=4.21356e-127 t=64601
fang jian 	房间	c=151 d=0.00027107 t=64601
fang jian hao 	房间号	c=5 d=4.75574e-05 t=64601
fang jin qu 	放进去	c=0 d=1.56998e-131 t=64601
fang jin qu le 	放进去了	c=1 d=1.57785e-130 t=64601
fang kai 	放开	c=5 d=1.3147e-13 t=64601
fang kuang 	方框	c=1 d=6.49914e-49 t=64601
fang mang 	放忙	c=1 d=3.22189e-29 t=64601
fang mian 	方面	c=2 d=9.55967e-30 t=64601
fang qi 	放弃	c=2 d=6.69618e-98 t=64601
fang shang qu 	放上去	c=2 d=6.28502e-96 t=64601
fang shi 	方式	c=32 d=1.08683e-09 t=64601
fang shou 	防守	c=2 d=1.30282e-112 t=64601
fang wen 	访问	c=33 d=0.348888 t=64601
fang wen en en 	访问嗯嗯	c=1 d=1.07448e-51 t=64601
fang yi zhan 	防疫站	c=1 d=9.90523e-36 t=64601
fang zai 	放在	c=10 d=4.15992e-17 t=64601
fang zhen 	仿真	c=1 d=1.5283e-137 t=64601
fang zhi 	放置	c=7 d=4.20294e-82 t=64601
fang zhi 	防止	c=3 d=3.96941e-82 t=64601
fang zhu 	房主	c=21 d=6.68931e-06 t=64601
fang zi 	房子	c=9 d=1.41061e-05 t=64601
fei 	废	c=1 d=6.47291e-119 t=64601
fei 	肺	c=6 d=6.82635e-27 t=64601
fei 	非	c=15 d=1.79168e-26 t=64601
fei 	飞	c=29 d=0.0555762 t=64601
fei bu 	肺部	c=1 d=3.70645e-89 t=64601
fei chang 	非常	c=3 d=2.87139e-27 t=64601
fei diao 	废掉	c=1 d=3.84174e-99 t=64601
fei fa 	非法	c=3 d=2.12599e-11 t=64601
fei fu 	肺腑	c=1 d=3.94474e-28 t=64601
fei gong kai 	非公开	c=1 d=2.00516e-126 t=64601
fei hua 	废话	c=1 d=2.29747e-80 t=64601
fei ji 	飞机	c=1 d=5.41325e-104 t=64601
fei jie he 	肺结核	c=5 d=9.32836e-27 t=64601
fei jin 	费劲	c=1 d=6.47732e-127 t=64601
fei le 	废了	c=1 d=1.35387e-123 t=64601
fei li pu 	飞利浦	c=1 d=2.84533e-08 t=64601
fei lian 	蜚蠊	c=1 d=5.1482e-131 t=64601
fei ling 	非零	c=1 d=8.98677e-97 t=64601
fei niu 	肥牛	c=1 d=4.57597e-39 t=64601
fei niu 	飞牛	c=15 d=0.0478349 t=64601
fei ou ran 	非偶然	c=2 d=2.79946e-52 t=64601
fei qi 	废弃	c=3 d=7.33697e-05 t=64601
fei shi 	飞逝	c=1 d=2.12935e-39 t=64601
fei shu 	飞书	c=11 d=0.00100276 t=64601
fei si 	肥私	c=1 d=1.16041e-15 t=64601
fei xing 	飞行	c=1 d=1.04145e-66 t=64601
fei yan 	肺炎	c=4 d=9.46408e-48 t=64601
fei yao 	非要	c=2 d=4.18226e-10 t=64601
fei yong 	费用	c=2 d=3.83872e-31 t=64601
fen 	分	c=9 d=0.142274 t=64601
fen 	粉	c=1 d=4.57645e-99 t=64601
fen bao 	分包	c=2 d=7.41164e-99 t=64601
fen bian lv 	分辨率	c=1 d=5.60452e-42 t=64601
fen bie 	分别	c=4 d=2.09409e-19 t=64601
fen ce 	分册	c=0 d=7.56072e-124 t=64601
fen ce heng 	分册哼	c=1 d=7.59862e-123 t=64601
fen cheng 	分成	c=5 d=1.35801e-12 t=64601
fen ci 	分词	c=3 d=1.8797e-99 t=64601
fen ci 	粉刺	c=1 d=1.07925e-103 t=64601
fen dan 	分担	c=0 d=1.50945e-139 t=64601
fen dan dian 	分担点	c=2 d=3.20197e-138 t=64601
fen duan 	分段	c=1 d=1.37554e-104 t=64601
fen duan 	分端	c=1 d=2.42786e-53 t=64601
fen fa 	分发	c=3 d=3.05286e-39 t=64601
fen ge 	分割	c=2 d=3.53909e-59 t=64601
fen ge 	分隔	c=7 d=1.42444e-15 t=64601
fen gei 	分给	c=1 d=1.58657e-136 t=64601
fen gong 	分工	c=1 d=8.44527e-13 t=64601
fen kai 	分开	c=7 d=1.6942e-26 t=64601
fen kai de 	分开的	c=1 d=6.09616e-90 t=64601
fen kuai 	分块	c=3 d=1.90184e-84 t=64601
fen lei 	分类	c=4 d=3.2993e-73 t=64601
fen li 	分离	c=0 d=3.17889e-19 t=64601
fen li 	奋力	c=1 d=3.21084e-18 t=64601
fen li jia zai zhong 	分离加载中	c=1 d=3.19482e-18 t=64601
fen lu 	分路	c=8 d=2.39846e-115 t=64601
fen pei 	分配	c=5 d=1.68382e-68 t=64601
fen qu 	分区	c=37 d=1.64878e-10 t=64601
fen qu sai 	分区赛	c=3 d=3.14804e-12 t=64601
fen shu 	份数	c=1 d=2.45234e-24 t=64601
fen shu 	分数	c=3 d=2.44011e-24 t=64601
fen shui 	粪水	c=1 d=9.81638e-77 t=64601
fen si 	粉丝	c=64 d=0.303404 t=64601
fen si pai 	粉丝牌	c=9 d=0.66034 t=64601
fen xi 	分析	c=37 d=0.157417 t=64601
fen xi yi xia 	分析一下	c=1 d=2.71265e-05 t=64601
fen xia 	分下	c=1 d=2.16455e-26 t=64601
fen xian 	分线	c=2 d=5.5749e-119 t=64601
fen xiang 	分享	c=26 d=2.01478e-06 t=64601
fen xu 	分需	c=1 d=1.64867e-29 t=64601
fen ye 	分页	c=10 d=1.2625e-07 t=64601
fen zhi 	分值	c=1 d=2.3481e-13 t=64601
fen zhi 	分支	c=21 d=4.24958e-14 t=64601
fen zhi yi 	分之一	c=1 d=9.29106e-77 t=64601
fen zhong 	分钟	c=21 d=5.45988e-15 t=64601
fen zhong ni 	分钟你	c=1 d=8.48299e-36 t=64601
fen zu 	分组	c=3 d=1.76449e-63 t=64601
feng 	封	c=3 d=1.60468e-05 t=64601
feng 	风	c=1 d=0.00351752 t=64601
feng fu cun 	丰富村	c=1 d=7.44713e-92 t=64601
feng jian 	封建	c=1 d=1.76977e-10 t=64601
feng jian jian 	风渐渐	c=1 d=3.09977e-45 t=64601
feng jin 	封禁	c=2 d=6.38236e-62 t=64601
feng le 	封了	c=1 d=7.40999e-92 t=64601
feng le 	疯了	c=1 d=0.970446 t=64601
feng mai kang na 	封麦康纳	c=1 d=5.59119e-14 t=64601
feng mian 	封面	c=40 d=0.933827 t=64601
feng pan 	封盘	c=3 d=3.59507e-83 t=64601
feng run men 	丰润门	c=1 d=5.99703e-103 t=64601
feng shan 	风扇	c=2 d=1.02598e-37 t=64601
feng xian 	风险	c=5 d=1.60769e-27 t=64601
feng zhuang 	封装	c=1 d=2.15046e-08 t=64601
fo 	佛	c=1 d=2.82606e-75 t=64601
fo zu 	佛祖	c=1 d=5.54727e-127 t=64601
fou 	否	c=7 d=2.34117e-41 t=64601
fou ze 	否则	c=8 d=2.24631e-21 t=64601
fu 	付	c=3 d=5.98295e-47 t=64601
fu 	复	c=1 d=1.14934e-108 t=64601
fu 	服	c=0 d=0.0351692 t=64601
fu 	负	c=1 d=3.07144e-84 t=64601
fu chou 	复仇	c=2 d=4.05192e-108 t=64601
fu dan bu qi 	负担不起	c=1 d=7.35322e-31 t=64601
fu dong 	浮动	c=1 d=2.89926e-23 t=64601
fu dong dao 	浮动到	c=1 d=9.41032e-80 t=64601
fu fei 	付费	c=4 d=4.87498e-19 t=64601
fu gai 	覆盖	c=9 d=6.53635e-08 t=64601
fu gai le 	覆盖了	c=2 d=1.99467e-35 t=64601
fu gai lv 	覆盖率	c=1 d=7.16388e-77 t=64601
fu hao 	符号	c=5 d=2.74062e-58 t=64601
fu he 	符合	c=2 d=4.01862e-05 t=64601
fu jin 	附近	c=2 d=4.30269e-128 t=64601
fu jin you 	服仅有	c=1 d=0.353455 t=64601
fu ke 	妇科	c=1 d=8.13546e-132 t=64601
fu kuan 	付款	c=2 d=6.06509e-21 t=64601
fu le 	服了	c=2 d=2.73783e-37 t=64601
fu le xi 	富勒烯	c=2 d=0.304221 t=64601
fu li 	福利	c=4 d=0.0378169 t=64601
fu mu 	父母	c=6 d=3.69083e-10 t=64601
fu nv 	妇女	c=1 d=4.68942e-33 t=64601
fu po 	富婆	c=1 d=1.19429e-30 t=64601
fu qi 	夫妻	c=1 d=2.31189e-36 t=64601
fu qin 	父亲	c=1 d=1.76395e-30 t=64601
fu shu 	富庶	c=1 d=2.35803e-92 t=64601
fu su 	复苏	c=1 d=8.19069e-94 t=64601
fu wu 	服务	c=44 d=0.207278 t=64601
fu wu dan 	服务单	c=1 d=1.98533e-68 t=64601
fu wu duan 	服务端	c=51 d=0.0027185 t=64601
fu wu hang ye 	服务行业	c=1 d=0.000254808 t=64601
fu wu me 	服务么	c=1 d=3.70933e-10 t=64601
fu wu qi 	服务器	c=25 d=0.233766 t=64601
fu wu qi shang 	服务器上	c=1 d=1.33457e-13 t=64601
fu wu shang 	服务商	c=3 d=3.24693e-16 t=64601
fu xian 	复现	c=15 d=3.42699e-48 t=64601
fu ye mian 	父页面	c=1 d=2.93908e-07 t=64601
fu yong 	复用	c=4 d=0.00843808 t=64601
fu yong 	服用	c=1 d=7.38936e-118 t=64601
fu you 	妇幼	c=1 d=7.00226e-132 t=64601
fu you bao jian yuan 	妇幼保健院	c=1 d=7.17952e-132 t=64601
fu za 	复杂	c=2 d=0.158025 t=64601
fu ze 	负责	c=9 d=1.2314e-07 t=64601
fu ze ren 	负责人	c=1 d=1.63226e-29 t=64601
fu zhi 	复制	c=13 d=1.14019e-14 t=64601
fu zhi 	赋值	c=1 d=1.57714e-66 t=64601
fu zhu 	辅助	c=7 d=4.06142e-18 t=64601
fu zuo yong 	副作用	c=3 d=1.19161e-33 t=64601
gai 	改	c=99 d=1.6613 t=64601
gai 	盖	c=3 d=4.87747e-25 t=64601
gai 	该	c=41 d=1.42691e-06 t=64601
gai bian 	改变	c=4 d=3.74712e-41 t=64601
gai bu liao 	改不了	c=2 d=2.92881e-54 t=64601
gai bu wan 	改不完	c=1 d=1.46314e-95 t=64601
gai cha jian 	该插件	c=1 d=3.79369e-98 t=64601
gai cheng 	改成	c=33 d=0.214484 t=64601
gai cheng shang 	改呈上	c=1 d=3.63355e-120 t=64601
gai chu 	改出	c=1 d=1.68828e-73 t=64601
gai de 	改得	c=4 d=8.18214e-51 t=64601
gai diao 	改掉	c=1 d=1.13639e-63 t=64601
gai dong 	改动	c=12 d=1.22853e-39 t=64601
gai dong guo 	改动过	c=1 d=6.67004e-119 t=64601
gai guo 	改过	c=7 d=1.33711e-06 t=64601
gai hao le 	改好了	c=11 d=0.0642483 t=64601
gai hui lai 	改回来	c=1 d=5.40203e-109 t=64601
gai lan 	概览	c=1 d=2.54393e-73 t=64601
gai le 	改了	c=38 d=0.472367 t=64601
gai le sha 	改了啥	c=1 d=1.24769e-74 t=64601
gai lou 	盖楼	c=1 d=2.78303e-71 t=64601
gai lu 	该路	c=1 d=2.47843e-119 t=64601
gai lv 	概率	c=16 d=1.03999e-19 t=64601
gai ming 	改名	c=2 d=7.93157e-25 t=64601
gai ming ka 	改名卡	c=2 d=2.36598e-14 t=64601
gai nian 	概念	c=5 d=3.78994e-57 t=64601
gai shan 	改善	c=1 d=2.23891e-41 t=64601
gai si 	该死	c=1 d=2.85971e-126 t=64601
